DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
14/3/2018,TESTE DE CONEXÃO - BANCA,TESTE DE BANCA,1,TESTE DE CONEXÃO,30
14/3/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GRUPO DE TRABALHO PARA ESPECIFICAÇÃO DE ACESSÓRIOS DOS EQUIPAMENTOS,60
15/3/2018,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,4,ATIVIDADE DO SRAS,44
15/3/2018,PROJETO TELESSAÚDE - AMBAC,WEBCONFERÊNCIA,1,TELECONSULTORIA,150
16/3/2018,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,1,POLIFARMÁCIA EM IDOSOS ATENDIDOS EM UNIDADES BÁSICAS DE UM MUNICÍPIO DO SUDOESTE BAIANO,130
16/3/2018,QUALIFICAÇÃO DE TESE DE DOUTORADO,BANCA DOUTORADO,6,O SENTIDO DOS VALORES NA PRÁTICA PROFISSIONAL DE ENFERMAGEM,180
19/3/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO CLÍNICA DOS CASOS OPERADOS,80
19/3/2018,TESTE DE APRESENTAÇÃO COM ALUNO(A),TESTE DE BANCA,1,TESTE DE APRESENTAÇÃO,30
19/3/2018,TESTE DE APRESENTAÇÃO COM ALUNO(A),TESTE DE BANCA,1,TESTE DE APRESENTAÇÃO,30
20/3/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,BRONQUIOLITE AGUDA VIRAL,44
20/3/2018,SIG SENTINELAS EM AÇÃO,SIG,8,SEGURANÇA DO PACIENTE NO CUIDADO AO PACIENTE COM EPIDERMÓLISE BOLHOSA,66
21/3/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,DOENÇA CRÔNICA INFRA-INGUINAL,60
21/3/2018,    REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,6,ATIVIDADE DO SRAS,70
21/3/2018,QUALIFICAÇÃO DE DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,5,IMPLEMENTAÇÃO DE UM SCORE PEDIÁTRICO,90
21/3/2018,SIG COORDENADORES RUTE,SIG,1,APRESENTAÇÃO DO PLANO DE ATIVIDADES E OPERAÇÃO DA UINIDADE RUTE NA INSTITUIÇÃO,90
22/3/2018,    REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,4,ATIVIDADE DO SRAS,60
22/3/2018,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,25,ESPECTRO CLÍNICO DA DOENÇA CELÍACA,60
22/3/2018,PROJETO TELESSAÚDE - AMBAC,WEBCONFERÊNCIA,1,TELECONSULTORIA,150
23/3/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - ENFERMAGEM,GRAVAÇÃO VÍDEOAULA,28,NOVO CÓDIGO DE ÉTICA DA ENFERMAGEM,150
23/3/2018,SIG TÉCNICO OPERACIONAL,SIG,2,4K,40
23/3/2018,QUALIFICAÇÃO DE DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,6,GESTÃO DO CUIDADO NA PROMOÇÃO DA CONTINÊNCIA URINÁRIA DE IDOSOS HOSPITALIZADOS À LUZ DA TEORIA DE DONABEDIAN,130
26/3/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO CLÍNICA DOS CASOS OPERADOS,70
26/3/2018,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,3,ATIVIDADE DO SRAS,30
26/3/2018,REUNIÃO GERAL DE COORDENADORES DE SIG,WEBCONFERÊNCIA,5,INFORMAÇÕES A RESPEITO DOS SIG´S,90
26/3/2018,WEBOFICINA - PEDIATRIA,WEBCONFERÊNCIA,5,SOFRIMENTO DO ESTUDANTE DE MEDICINA,150
27/3/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,DISPLASIA BRONCO PULMONAR,70
27/3/2018,TESTE DE CONEXÃO - BANCA,TESTE DE BANCA,1,TESTE DE APRESENTAÇÃO,60
28/3/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,10,DEONÇA OCLUSIVA AORTO-ILÍACA,95
28/3/2018,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,1,POTENCIAIS VACINAS E MARCADORES DE DIAGNÓSTICO PARA TOXOPLASMOSE BASEADO EM PEPTÍDEOS QUIMÉRICOS,240
