DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
14/8/2018,SIG DOENÇAS NEUROMUSCULARES,SIG,1,O PAPEL DA IMAGEM DO MÚSCULO NO DIAGNÓSTICO DAS MIOPATIAS,60
15/8/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,12,ANEURISMAS PERIFÉRICOS: DIAGNÓSTICOS  EPDEMIOLOGIA  EVOLUÇÃO NATUAL E TRATAMENTO / ARTIGO CIENTÍFICO,100
16/8/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,CICLO INTERMEDIÁRIO DE PEDIATRIA,45
16/8/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,9,EXPANSÃO ASSISTENCIAL,180
16/8/2018,WEBPALESTRA TELESSAÚDE,WEBCONFERÊNCIA,2,ODONTOLOGIA,120
17/8/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - MEDICINA LEGAL,GRAVAÇÃO VÍDEOAULA,1,ATIVAÇÃO DA RESPOSTA IMUNOLÓGICA ADAPTATIVA,120
20/8/2018,SESSÃO CLÍNICA DE CIRURGIA ENDOVASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,60
20/8/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,60
20/8/2018,WEBCONFERÊNCIA - MESTRADO EM FARMÁCIA,WEBCONFERÊNCIA,4,APRESENTAÇÃO DE PROJETOS,100
21/8/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - HEPATOLOGIA,GRAVAÇÃO VÍDEOAULA,1,VIDEOAULA APRESENTAÇÃO,25
21/8/2018,SIG SENTINELAS EM AÇÃO,SIG,2,PROGRAMA IDOSO BEM CUIDADO,60
21/8/2018,SIG DEGLUTIÇÃO E DISFAGIA,SIG,6,USO DE EXERCÍCIOS DE FORÇA E DE RESISTÊNCIA NA REABILITAÇÃO DO PACIENTE DISFÁGICO,70
21/8/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,2,LEVANTAMENTO DE GASTOS 2017,180
22/8/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,ANEURISMAS VICERAIS / ARTIGO CIENTÍFICO,120
22/8/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - HEPATOLOGIA,GRAVAÇÃO VÍDEOAULA,1,VIDEOAULA APRESENTAÇÃO,25
22/8/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,8,PROJETO AGENTE DA MUDANÇA,100
22/8/2018,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,14,REUNIÃO DO INTERNATO,60
23/8/2018,WEBCONFERÊNCIA - TELESSAÚDE UFPE,WEBCONFERÊNCIA,5,TREINAMENTO DA PLATAFORMA HEALTNET,260
23/8/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,7,PROJETO DE EXPANSÃO,220
24/8/2018,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,15,FATORES ASSOCIADOS AO PADRÃO DE SONO EM UNIVERSITÁRIOS DE ENFERMAGEM,109
27/8/2018,SESSÃO CLÍNICA DE CIRURGIA ENDOVASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,70
27/8/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,80
27/8/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - HEPATOLOGIA,GRAVAÇÃO VÍDEOAULA,1,ABORDAGEM DO PRURIDO NA COLESTASE,20
28/8/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA,GRAVAÇÃO VÍDEOAULA,1,PRINCÍCIOS BÁSICOS E CARACTERÍSTICOS DA RESPOSTA IMUNE,80
28/8/2018,SIG SENTINELAS EM AÇÃO,SIG,2,DISCUSSÃO DE CASOS,60
29/8/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,APRESENTAÇÃO DOS OBJETIVOS  MÉTODOS E RESULTADOS PRELIMINARES DOS TCC´S,120
30/8/2018,SIMUALAÇÃO REALÍSTICA,VIDEOCONFERÊNCIA,7,SIMULAÇÃO REALÍSTICA,225
30/8/2018,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,1,OBESIDADE INFANTIL - ABORDAGEM NUTRICIONAL E PREVENÇÃO,60
31/8/2018,SIG UROLOGIA PEDIÁTRICA,SIG,15,DISFUNÇÃO MICCIONAL  ENURESE E REFLUXO VESICOURETRAL,100
31/8/2018,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,11,O SENTIDO DE SER PESSOA IDOSA VIVENDO EM INSTITUIÇÃO DE LONGA PERMANÊNCIA À LUZ DA FENOMENOLOGIA HEIDEGGENIANA,150
31/8/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - MEDICINA LEGAL,GRAVAÇÃO VÍDEOAULA,1,MALTE,110
