DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
11/4/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,INSUFICIÊNCIA VENOSA: TRATAMENTO,120
12/4/2018,ATIVIDADE ADMINISTRATIVA EBSERG,UTILIZAÇÃO DE COMPUTADOR,1,UTILIZAÇÃO DE COMPUTADOR PARA ATIVIDADE EBSERH,125
12/4/2018,GRAVAÇÃO VÍDEOAULA INTERNA - ODONTOLOGIA,GRAVAÇÃO VÍDEOAULA,1,MANEJO ODONTOLÓGICO DO PACIENTE EM TRATAMENTO ONCOLÓGICO,60
12/4/2018,SIG COLOBORATIVO EM EDUCAÇÃO MÉDICA,SIG,1,DESENVOLVIMENTO PEDAGÓGICO DE PRECEPTORES BLENDED LEARNING,60
13/4/2018,SIG TERAPIA OCUPACIONAL,SIG,3,BRINQUEDOTECA ITINERANTE: A PROMOÇÃO DO BRINCAR EM CONTEXTO HOSPITALAR,90
13/4/2018,TESTE DE CONEXÃO - BANCA,TESTE DE BANCA,1,TESTE DE APRESENTAÇÃO,30
16/4/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO CLÍNICA DOS CASOS OPERADOS,80
17/4/2018,SIG SENTINELAS EM AÇÃO,SIG,3,PROTOCOLO DE MANUSEIO DE CATETER IMPLANTÁVEL DE LONGA PERMANÊNCIA,50
17/4/2018,SIG DEGLUTIÇÃO E DISFAGIA,SIG,17,SARCOPENIA E DEGLUTIÇÃO,60
18/4/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,VARIZES DE MMII – ANATOMIA FISIOPATOLOGIA E DIAGNÓSTICO,90
18/4/2018,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,24,INVESTIGAÇÃO DA TROMBOFILIA NAS DOENÇAS VASCULARES DO FÍGADO,120
19/4/2018,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,19,CONSUMO DE ÁLCOOL ENTRE ADOLESCENTES DE COMUNIDADE LITORÂNEA,170
19/4/2018,WEBPALESTRA TELESSAÚDE,WEBCONFERÊNCIA,10,CÂNCER BUCAL: SINAIS CLÍNICOS E DIAGNÓSTICOS,80
23/4/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS CLÍNICOS,115
23/4/2018,TESTE DE CONEXÃO - BANCA,TESTE DE BANCA,1,TESTE DE APRESENTAÇÃO,30
23/4/2018,ENTREVISTA - TV CAMARA,WEBCONFERÊNCIA,1,HEPATITE B,60
23/4/2018,GRAVAÇÃO VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,COMUNIÇÃO DE NOTÍCIAS DIFÍCIES,60
24/4/2018,SIG SENTINELAS EM AÇÃO,SIG,1,PROTOCOLO DE DESPERTAR DIÁRIO DA UTI,55
25/4/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,15,VARIZES DE MMII - TRATAMENTO,120
25/4/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,6,PRIMEIRA DIMENSÃO DA QUALIDADE,210
26/4/2018,TESTE DE CONEXÃO - BANCA,TESTE DE BANCA,1,TESTE DE CONEXÃO E APRESENTAÇÃO (REAL PRESENCE),30
26/4/2018,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,2,QUALIFICAÇÃO DA ATENÇÃO NEONATAL: ESTRATÉGIA QUALINEO,70
26/4/2018,DEFESA DE DEFESA DE TCC,BANCA TCC,10,SAÚDE MENTAL E FONOAUDIOLOGIA: RELATO DE EXPERÊNCIA EM UM PROGRAMA DE RESIDÂNCIA MULTIPROFISSIONAL,120
27/4/2018,SIG TÉCNICO OPERACIONAL,SIG,2,SERVIÇOS QUE A RNP TEM DISPONÍVEL PARA COMUNIDADE RUTE,120
30/4/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO CLÍNICA DOS CASOS OPERADOS,80
30/4/2018,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,9,AUTOAVALIAÇÃO DO ESTADO DE SAÚDE DE MULHERES ATENDIDAS POR ENFERMEIRAS NO PRÉ NATAL: RESULTADO SENSÍVEL DE ENFERMAGEM,195
