DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
14/11/2017,SIG SENTINELAS EM AÇÃO,SIG,2,IMPLANTAÇÃO DA META 01 - IDENTIFICANDO CORRETAMENTO O PACIENTE NO HGR,60
14/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,9,PROJETO DE EXPANSÃO DA REGULAÇÃO ASSISTENCIAL,110
16/11/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,2,REUNIÃO ADMINISTRATIVA,30
16/11/2017,TARDE DE ESTUDO,UTILIZAÇÃO DE COMPUTADOR,2,TARDE DE ESTUDO,170
16/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,22,ELABORAÇÃO DO TERMO DE REFERÊNCIA,240
17/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,20,ELABORAÇÃO DO TERMO DE REFERÊNCIA,240
17/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,ORDEM DE SERVIÇO SEI,80
20/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,90
20/11/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,3,REUNIÃO ADMINISTRATIVA,95
21/11/2017,SIG SENTINELAS EM AÇÃO,SIG,3,SISTEMAS DE INFORMAÇÃO PARA VIGILÂNCIA DE INCIDENTES NAS INSTITUIÇÕES PERTENCENTES A REDE DE CONSUMO SEGURO SAÚDE,70
21/11/2017,SIG DEGLUTIÇÃO E DISFAGIA,SIG,8,ATUAÇÃO FONOAUDIOLÓGICA EM UTI NEONATAL. USO DA ELETROESTIMULAÇÃO NA REABILITAÇÃO DAS DISFAGIAS NEUROGÊNICAS,65
22/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,ARTRITE TEMPORAL E DOENÇA DE TAKAYASU / ARTIGO CIENTÍFICO,120
22/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GRUPO DE TRABALHO SST,70
22/11/2017,SIG COORDENADORES,SIG,1,PLANO DE ATIVIDADES E OPERAÇÃO DA UNIDADE RUTE NA INSTITUIÇÃO,150
23/11/2017,SIG TRAUMA – CIRURGIA-  EMERGÊNCIA E TRAUMA,SIG,8,TRAUMA PÉLVICO,60
27/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,85
27/11/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,CIRURGIA DO RABIDIOSSARCOMA,120
27/11/2017,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,14,REUNIÃO INTERNATO,100
28/11/2017,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,17,EFETIVIDADE DO MONITORAMENTO REMOTO DE ENFERMAGEM DE MULHERES COM EXCESSO DE PESO: ENSAIO CLÍNICO RANDOMIZADO,180
29/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,12,LUPUS E ARTRITE REUMATÓIDE,90
30/11/2017,INTRODUÇÃO À CIÊNCIA DOS BIOMATERIAIS,VIDEOCONFERÊNCIA,1,INTRODUÇÃO À CIÊNCIA DOS BIOMATERIAIS,90
30/11/2017,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,1,DESENVOLVIMENTO MENTAL E PSICOSSOCIAL EM CRIANÇAS,60
