DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
23/5/2017,MESTRADO EM ASSISTÊNCIA FARMACÊUTICA,WEBCONFERÊNCIA,3,AULA 02 - PROJETOS,70
24/5/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,TROMBOFILIAS,120
24/5/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,24,HIPERFERRITINIA AND LIVER DISCASES,60
27/5/2017,TREINAMENTO EM MONITORIZAÇÃO HEMODINÂMICA,WEBCONFERÊNCIA,23,WORKSHOP MONITORIZAÇÃO HEMODINÂMINA,240
29/5/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,80
30/5/2017,SIG SENTINELAS EM AÇÃO,SIG,2,ESTRATÉGIAS DE EMPODERAMENTO DO PACIENTE,60
30/5/2017,SESSÃO CLÍNICA PNEUMO-RADIOLOGIA,SESSÃO,12,DISCUSSÃO DE CASOS CLÍNICOS,55
30/5/2017,MESTRADO EM ASSISTÊNCIA FARMACÊUTICA,WEBCONFERÊNCIA,4,METODOLOGIA DE ATENÇÃO FARMACÊUTICA,240
31/5/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,12,CATETERES PARA HEMODIÁLISE E QUIMIOTERAPIA,120
31/5/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,29,ATUALIZAÇÃO DO CONSENSO BRASILEIRO DE HEMORRAGIA VARISOCA,150
31/5/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,DISCUSSÃO DO MODELO CHECKLIST,35
