DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
25/3/2015,SIG GESTÃO DE HU-S,SIG,2,ENGENHARIA CLÍNICA EM HU-S: A IMPORTÂNCIA DA ENGENHARA CLÍNICA- ATUAÇÃO- RESPONSABILIDADE E ATIVIDADES NECESSÁRIAS PARA O HU,60
26/3/2015,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,10,ORGANIZAÇÃO DA REDE DE CUIDADOS MATERNO INFANTIL - REDE CEGONHA,60
27/3/2015,SIG UROLOGIA PEDIÁTRICA,SIG,12,ATUALIZAÇÃO EM UROLOGIA FETAL: VUP E MMC,90
30/3/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,1,DISCUSSÃO DE CASOS OPERADOS,70
31/3/2015,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,1,PERFIL DE UTILIZAÇÃO DE MEDICAMENTOS E CONCILIAÇÃO MEDICAMENTOSA EM PACIENTES ADMITIDOS EM UMA UNIDADE DE ONCOHEMATOLOGIA DE UM HOPITAL DO SUL DO BRASIL,150
1/4/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,23,EPIDEMIOLOGIA DA HEPATOXIDADE NO BRASIL,120
6/4/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,2,DISCUSSÃO DE CASOS OPERADOS,70
7/4/2015,SIG AVC,SIG,12,DUPLA ANTIAGREGAÇÃO PLAQUETÁRIA,60
7/4/2015,SIG SENTINELAS EM AÇÃO,SIG,2,GERENCIAMENTO DE RISCO E SEGURANÇA DO PACIENTE,60
8/4/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,21,DISCUSSÃO DE CASOS CLÍNICOS,70
9/4/2015,SIG RCP,SIG,1,BASIC LIFE SUPPORT (BSL),60
10/4/2015,SIG TÉCNICO OPERACIONAL,SIG,2,REVISÃO DO PROCESSO DE HOMOLOGAÇÃO RUTE,180
13/4/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,DISCUSSÃO DE CASOS OPERADOS,60
13/4/2015,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,10,SÍNDROME DE BERARDINELLI,60
14/4/2015,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,AULA 10 - CICLO BÁSICO DE PEDIATRIA - FEBRE EM CRIANÇAS SEM SINAIS EXTERNOS,60
14/4/2015,SIG SENTINELAS EM AÇÃO,SIG,3,PREVENÇÃO DA INFECÇÃO PRIMÁRIA DA CORRENTE SANGUÍNEA / PREVENÇÃO DE QUEDAS,60
15/4/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,16,DISCUSSÃO DE CASOS CLÍNICOS,90
16/4/2015,CURSO SBE,VIDEOCONFERÊNCIA,2,AULA 04 - EVIDÊNCIAS EM REUMATOLOGIA,120
16/4/2015,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,20,TRANSTORNO DO ASPECTO DO AUTISMO: A DETECÇÃO PRECOSE PELO PEDIATRA,60
17/4/2015,SIG TELEPSIQUIATRIA,SIG,5,SAÚDE DOS CUIDADORES DE PESSOAS COM DEMÊNCIA: UM ESTUDO BRASILEIRO,120
23/4/2015,SESSÃO PEDIATRIA,REUNIÃO DRª SUZY,37,CADERNETA DA CRIANÇA,240
23/4/2015,CURSO SBE,VIDEOCONFERÊNCIA,1,AULA 05 - NÍVEIS DE EVIDÊNCIA PARA TOMADAS DE DECISÕES,120
24/4/2015,SIG ODONTOLOGIA - DIAGNÓSTICO BUCAL,SIG,6,APRESENTAÇÃO DE CASO CLÍNICO,60
24/4/2015,SIG UROLOGIA PEDIÁTRICA,SIG,10,DISTÚRBIOS DE DIFERENCIAÇÃO SEXUAL: CONTROVÉRSIAS E RESULTADOS / CIRURGIA DE FEMINILIZAÇÃO EM TRANSEXUAIS: PARALELO COM HAC,105
28/4/2015,SESSÃO PEDIATRIA,REUNIÃO DRª SUZY,37,CADERNETA DA CRIANÇA,240
28/4/2015,SIG SENTINELAS EM AÇÃO,SIG,3,PREVENÇÃO DE LESÕES DE PELE / SEGURANÇA DA TERAPIA MEDICAMENTOSA,60
29/4/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,6,DISCUSSÃO DE CASOS CLÍNICOS,120
29/4/2015,SIG GESTÃO DE HU-S,SIG,4,GESTÃO DE HU-S SEGUNDO A PRESIDENTE DA ABRAHUE,60
30/4/2015,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,13,COMO FORMAR PARCERIAS ENTRE ALUNOS- PAIS- PROFESSORES E PROFISSIONAIS DE SAÚDE PARA O ENFRENTAMENTO DO BULLYING,60
4/5/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,DISCUSSÃO DE CASOS CLÍNICOS,60
5/5/2015,SIG AVC,SIG,5,TELEMEDICINA PARA O AVC,85
5/5/2015,SIG SENTINELAS EM AÇÃO,SIG,3,PREVENÇÃO DO TROMBOEMBOLISMO VENOSO NO HCPR / SEGURANÇA NO USO DE HEMOTERÁPICOS NO HCPR,60
6/5/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,22,MANIFESTAÇÕES CUTÂNEAS / VASTICULITE / DEPRESSÃO E ALTERAÇÕES COGNITIVAS,120
7/5/2015,SIG ELSA,SIG,2,ATUALIZAÇÃO CIENTÍFICA,90
8/5/2015,SIG TÉCNICO OPERACIONAL,SIG,2,REVISÃO DO PROCESSO DE HOMOLOGAÇÃO RUTE,190
8/5/2015,SIG CUIDADOS FARMACÊUTICOS,SIG,2,ACOMPANHAMENTO DE PACIENTES EM TRATAMENTO PARA A HANSENÍASE,90
11/5/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,DISCUSSÃO DE CASOS OPERADOS,60
11/5/2015,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,9,VARIABILIDADE FENOTÍPICA DO SF1,60
12/5/2015,SIG SENTINELAS EM AÇÃO,SIG,3,CIRURGIA SEGURA NO HCPR / SEGURANÇA DA TERAPIA NUTRICIONAL NO HCPR,60
14/5/2015,SIG RCP,SIG,7,PRESPECTIVAS DE MUDANÇAS NO ACLS,60
14/5/2015,SIG COLABORATIVO EM EDUCAÇÃO MÉDICA,SIG,3,INTERAÇÃO RESIDÊNCIA E INTERNATO / ESTÁGIO,60
15/5/2015,SIG TELECOLOPROCTOLOGIA,SIG,4,DISCUSSÃO DE CASOS CLÍNICOS,60
15/5/2015,SIG TELEPSIQUIATRIA,SIG,7,PERFIL DO TRAUMA NA INFÂNCIA EM UMA AMOSTRA CLÍNICA: TRANSTORNO DE PERSONALIDADE BORDERLINE E TRANSTORNO DO HUMOR SÃO DIFERENTES?,120
18/5/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,2,DISCUSSÃO DE CASOS OPERADOS,60
19/5/2015,SIG SENTINELAS EM AÇÃO,SIG,1,PROTOCOLO DE CONDUTAS HEMORATÁPICAS: PREMISSA PARA HEMOVIGILÂNCIA,60
21/5/2015,CURSO SBE,VIDEOCONFERÊNCIA,1,AULA 09 - TESTES DIAGNÓSTICOS: AVALIAÇÃO CRÍTICA,120
21/5/2015,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,7,ATENÇÃO HUMANIZADA AO RECÉM-NASCIDO DE BAIXO PESO: MÉTODO CANGURU,60
21/5/2015,REUINÃO INTERNATO,REUNIÃO DRª SUZY,29,REUNIÃO INTERNATO,120
21/5/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,REUNIÃO ADMINISTRATIVA,115
25/5/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,2,DISCUSSÃO DE CASOS OPERADOS,60
26/5/2015,SIG SENTINELAS EM AÇÃO,SIG,8,O GERENCIAMENTO DE RISCO APLICADO A TODAS AS ESFERAS DO CUIDADO,60
26/5/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,16,DISCUSSÃO DE CASOS CLÍNICOS,120
27/5/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,20,REUNIÃO ADMINISTRATIVA,120
28/5/2015,CURSO SBE,VIDEOCONFERÊNCIA,1,AULA 10 - ENSAIOR CLÍNICOS: HISTÓRICO- IMPORTÂNCIA E MEGATRIALS,120
29/5/2015,CURSO DE CIRURGIA PLÁSTICA,VIDEOCONFERÊNCIA,18,MINI CURSO ABDOMINOPLASTIA,340
2/6/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,TRATAMENTO DE AVC HEMORRÁGICO,60
2/6/2015,SIG SENTINELAS EM AÇÃO,SIG,9,DESAFIOS DA IMPLANTAÇÃO DO PLANO DE SEGURANÇA DO PACIENTE,60
3/6/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,15,DISCUSSÃO DE CASOS,120
8/6/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS,60
10/6/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,DISCUSSÃO DE CASOS,90
10/6/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,12,DISCUSSÃO DE CASOS,120
10/6/2015,SIG UROLOGIA,SIG,4,ANÁLISE DE CASOS CLÍNICOS,60
11/6/2015,CURSO SBE,SESSÃO,0,AULA 11- ENSAIOS CLÍNICOS: PROJETO DE ENSAIO CLÍNICO,120
12/6/2015,SIG TÉCNICO OPERACIONAL,SIG,2,GUIA PRÁTICO DO TÉCNICO OPERACIONAL RUTE,110
15/6/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS,60
15/6/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,24,GESTÃO DE HU-S – PLANO DE AÇÃO E INDEFINILÇÃO- E FALTA DE ADESÃO AOS PROCESSOS HOSPITALARES,180
16/6/2015,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,CICLO BÁSICO DE PEDIATRIA: AULA 11 - CICLO ANEMIAFIRSOPRIVA,60
16/6/2015,SIG SENTINELAS EM AÇÃO,SIG,7,A FARMÁCIA CLÍNICA E A NOTIFICAÇÃO DE INCIDENTES RELACIONAIS A PRESCRIÇÃO DE MEDICAMENTOS,60
17/6/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,DISCUSSÃO DE CASOS,60
17/6/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,7,DISCUSSÃO DE CASOS CLÍNICOS,120
18/6/2015,CURSO SBE,SESSÃO,1,AULA 12 - CONCEITOS DE RISCO- INTERVALO DE CONFIANÇA E PODER ESTATÍSTICO,120
19/6/2015,SIG TELECOLOPROCTOLOGIA,SIG,5,DISCUSSÃO DE CASOS,60
19/6/2015,SIG TELEPSIQUIATRIA,SIG,8,DISCUSSÃO DE CASOS CLÍNICOS,120
25/6/2015,CURSO SBE,SESSÃO,0,AULA 13 - AVALIAÇÃO CRÍTICA DE ENSAIOS CLÍNICOS,60
25/6/2015,SIG SAÚDE DA CRIANÇA E ADOLESCENTE,SIG,1,PEDIATRIA - PROJETOS EXITOSOS NA PRIMEIRA INFÂNCIA,60
26/6/2015,SIG UROLOGIA PEDIÁTRICA,SIG,10,EXTROFIA VESICAL: RECONSTRUÇÃO VERSUS DERIVAÇÃO E URETEROSSIGMOIDOSTOMIA / MARCADORES DE LESÃO RENAL EM HIDRONEFROSE,90
29/6/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS,60
30/6/2015,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,CICLO BÁSICO DE PEDIATRIA: AULA 12 - SUPORTE NUTRICIONAL ENTERAL,60
30/6/2015,SIG SENTINELAS EM AÇÃO,SIG,1,HIGIENE DE MÃOS - QUAIS NOSSOS DESAFIOS?,60
1/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,10,DISCUSSÃO DE CASOS,60
1/7/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,7,DISCUSSÃO DE CASOS,120
6/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS,60
7/7/2015,SIG AVC,SIG,5,TRATAMENTO ENDOVASCULAR DE TUC,60
7/7/2015,SIG SENTINELAS EM AÇÃO,SIG,4,A COMUNICAÇÃO NO CENTRO DO DEBATE - MAIS QUE RETÓRICA- UMA NECESSIDADE,60
7/7/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,21,GESTÃO HUS - SESSÃO CRESCER COM COMPETÊNCIA,120
8/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,DISCUSSÃO DE CASOS,60
8/7/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,14,DISCUSSÃO DE CASOS CLÍNICOS,120
8/7/2015,SIG UROLOGIA,SIG,2,ANÁLISE DE CASOS CLÍNICOS,60
9/7/2015,SIG RESSUSCITAÇÃO CARDIO PULMONAR,SIG,2,UTILIZAÇÃO DA ULTRASONOGRAFIA DURANTE A RESSUSCITAÇÃO CARDIO PULMONAR,60
13/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,DISCUSSÃO DE CASOS,60
13/7/2015,USO DA ESTAÇÃO,SESSÃO,2,USO DA ESTAÇÃO DE TELEMEDICINA,90
14/7/2015,SIG SENTINELAS EM AÇÃO,SIG,2,ESTUDOS DA UTILIZAÇÃO DE MEDICAMENTOS: EXEMPLOS E PERSPECTIVAS / MONITORAMENTO - ORGANIZAÇÃO DO PROCESSO DE TRABALHO NAS DIFERENTES DIMENSÕES DO MACROPROCESSO: TECNOVIGILANCIA,60
15/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,DISCUSSÃO DE CASOS,60
15/7/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,10,DISCUSSÃO DE CASOS,120
15/7/2015,SESSÃO COORDENADORES,WEBCONFERÊNCIA,1,SESSÃO COORDENADORES - TELEMEDICINA - COORDENADORES RUTE / COORDENADORES SIGS,120
17/7/2015,SIG TELECOLOPROCTOLOGIA,SIG,2,DISCUSSÃO DE CASOS CLÍNICOS,60
17/7/2015,SIG TELEPSIQUIATRIA,SIG,10,DISCUSSÃO DE CASOS CLÍNICOS,120
20/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,INFECÇÃO DE PRÓTESE AÓRTICA,85
20/7/2015,USO DA ESTAÇÃO,SESSÃO,2,UTILIZAÇÃO DA ESTAÇÃO DE TRABALHO - TELEMEDICINA - SALA PARA ESTUDO,90
21/7/2015,SIG SENTINELAS EM AÇÃO,SIG,2,AVALIAÇÃO NACIONAL DOS NÚCLEOS DE SEGURANÇA DO PACIENTE E DAS NOTIFICAÇÕES DOS EVENTOS ADVERSOS RELACIONADOS À ASSISTÊNCIA A SAÚDE,60
22/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS,60
27/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS,100
28/7/2015,SIG SENTINELAS EM AÇÃO,SIG,7,SISTEMA NACIONAL DE BIOVIGILÂNCIA / NUTRIVIGILÂNCIA,60
29/7/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS,80
29/7/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,8,RESULTADOS E INDICAÇÕES DA QUIMOEMBOLIZAÇÃO NO CARCINOMA HEPATOCELULAR,70
29/7/2015,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,13,REUNIÃO DO INTERNATO DE PEDIATRIA,180
30/7/2015,CURSO SBE,SESSÃO,0,AULA 17: ESTATÍSTICA II,120
30/7/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,4,GESTÃO DE HU - REUNIÃO EBSERH,216
31/7/2015,SIG UROLOGIA PEDIÁTRICA,SIG,5,INFECÇÃO URINÁRIA NA INFÂNCIA: DIAGNÓSTICO- INVESTIGAÇÃO E PROFILAXIA / ATUALIZAÇÃO EM QUIMIOTERÁPICOS- CRANBERRY E VACINAS,100
31/7/2015,VIDEOCONFERÊNCIA CURSO CIRURGIA-COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,4,CASO CLÍNICO,290
3/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,100
4/8/2015,SIG AVC,SIG,6,NEUROIMAGEM NO ACIDENTE VASCULAR,30
4/8/2015,SIG SENTINELAS EM AÇÃO,SIG,4,PROCESSO DE FARMACOVIGILÂNCIA,60
5/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,DISCUSSÃO DE CASOS OPERADOS,150
5/8/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,15,DIAGNÓSTICO E TRATAMENTO DA CIRROSE BILIAR PRIMÁRIA,120
6/8/2015,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,16,ANÁLISE DOS FATORES CONCORRENTES A INFORMAÇÃO CIENTÍFICA QUE INFLUÊNCIAM A PRESCRIÇÃO DE RESIDENTES MÉDICOS EM UM HOSPITAL UNIVERSITÁRIO,150
6/8/2015,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,6,25 ANOS DO ESTATUTO DA CRIANÇA E DO ADOLESCENTE,90
7/8/2015,CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,7,DISCUSSÃO DE CASO CLÍNICO,150
10/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,75
10/8/2015,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,9,SÍNDROME METABÓLICA EM CRIANÇAS E ADOLESCENTES,55
11/8/2015,SIG SENTINELAS EM AÇÃO,SIG,3,MONITORAMENTO- ORGANIZAÇÃO DO PROCESSO DE TRABALHO NAS DIFERENTES DIMENSÕES DO MACROPROCESSO: TECNOVIGILÂNCIA,60
12/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS OPERADOS,90
12/8/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,13,COLESTASES FAMILIARES,120
12/8/2015,SIG UROLOGIA,SIG,5,DISCUSSÃO DE CASOS CLÍNICOS,50
13/8/2015,SIG REUMATOLOGIA PEDIÁTRICA,SIG,1,REUMATOLOGIA PEDIÁTRICA,60
13/8/2015,SIG RCP,SIG,1,ABORDAGEM DOS CURSOS TECA (TREINAMENTO EM EMERGÊNCIAS CARDIOVASCULARES) E SAVIC (SUPORTE AVANÇADO DE VIDA EM INSUFICIÊNCIA CARDÍACA),60
13/8/2015,SIG COLABORATIVO EM EDUCAÇÃO MÉDICA,SIG,5,DESENVOLVIMENTO DE COMPETÊNCIA PEDAGÓGICA DE PRECEPTORES,60
14/8/2015,CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,9,DISCUSSÃO DE CASO CLÍNICO,150
17/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,60
18/8/2015,SIG TELEENFERMAGEM - SAÚDE MENTAL,SIG,2,DISCUSSÃO DE CASOS CLÍNICOS,120
18/8/2015,SIG SENTINELAS EM AÇÃO,SIG,3,PROCESSOS DE FISCALIZAÇÃO DECORRENTES DAS QUEIXAS TÉCNICAS DE MEDICAMENTO,60
19/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,DISCUSSÃO DE CASOS OPERADOS,100
19/8/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,12,DISCUSSÃO DE CASOS CLÍNICOS,85
21/8/2015,SIG TELECOLOPROCTOLOGIA,SIG,6,DISCUSSÃO DE CASOS CLÍNICOS,60
21/8/2015,SIG TELEPSIQUIATRIA,SIG,3,DISCUSSÃO DE CASOS CLÍNICOS,75
21/8/2015,CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,6,DISCUSSÃO DE CASO CLÍNICO,150
24/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS OPERADOS,90
24/8/2015,SESSÃO CAMINHOS DO CUIDADO,SESSÃO,2,OFICINA DO PROJETO CAMINHO DO CUIDADO E REUNIÃO DOS DIRETORES DA ESCOLA TÉCNICA DO SUS,80
25/8/2015,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,26,QUOTIDIANO DE MULHERES DO SEMIÁRIDO NORDESTINO QUE SOFRERAM ABUSO SEXUALNO CONTEXTO FAMILIAR,210
25/8/2015,SIG SENTINELAS EM AÇÃO,SIG,3,NUTRIVIGILÂNCIA / MONITORAMENTO DO RISCO: NOVO PROCESSO DE TRABALHO,60
26/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS OPERADOS,75
26/8/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,15,INDICAÇÃO DE TRANSPLANTES DE FÍGADO NAS DOENÇAS COLESTÁTICAS,70
27/8/2015,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,8,REABILITAÇÃO INFANTIL E PATOLOGIAS DO APARELHO LOCOMOTOR NA INFÂNCIA,60
27/8/2015,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,36,QUOTIDIANO DE FAMILIARES ACOMPANHANTES DE PESSOAS HOSPITALIZADAS COM DEPENDÊNCIA PARA AUTOCUIDADO,300
