DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
25/7/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GRUPO DE VISTORIA SST,140
26/7/2018,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,5,A CASA INVADIDA: A CRIANÇA E AS MÍDIAS DIGITAIS,60
26/7/2018,VIDEOCONFERÊNCIA MINISTÉRIO DA SAÚDE,VIDEOCONFERÊNCIA,4,HIV - AIDS E HEPATITES VIRAIS,180
26/7/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - HEPATOLOGIA,GRAVAÇÃO VÍDEOAULA,2,CAMPANHA DE COMBATE ÀS HEPATITES VIRAIS,10
26/7/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - HEPATOLOGIA,GRAVAÇÃO VÍDEOAULA,1,CAMPANHA DE COMBATE ÀS HEPATITES VIRAIS,20
27/7/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - HEPATOLOGIA,GRAVAÇÃO VÍDEOAULA,2,CAMPANHA DE COMBATE ÀS HEPATITES VIRAIS,40
27/7/2018,SIG TÉCNICO OPERACIONAL,SIG,1,,120
27/7/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GRUPO DE VISTORIA SST,120
27/7/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - MEDICINA LEGAL,GRAVAÇÃO VÍDEOAULA,1,ACESSO A DECLARAÇÃO DE ÓBITO PELO PRISMA DOS DIREITOS FUNDAMENTAIS,50
30/7/2018,SESSÃO CLÍNICA DE CIRURGIA ENDOVASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS OPERADOS,70
30/7/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS OPERADOS,90
31/7/2018,QUALIFICAÇÃO DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,1,BANCA DE QUALIFICAÇÃO DE MESTRADO,120
31/7/2018,SIG SENTINELAS EM AÇÃO,SIG,2,GERENCIAMENTO DA DOR,60
