DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
19/6/2018,SIG SENTINELAS EM AÇÃO,SIG,1,ENGAJAMENTO DO PACIENTE COMO INSTRUMENTO PARA MELHORAR O CUIDADO,50
19/6/2018,SIG DEGLUTIÇÃO E DISFAGIA,SIG,2,MEDIDAS XEROSTÔMICAS NO PACIENTE DISFÁGICO,65
20/6/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,12,PÉ DIABÉTICO INFECCIOSO / ARTIGO CIENTÍFICO,71
20/6/2018,TESTE DE CONEXÃO - BANCA,TESTE DE BANCA,1,TESTE DE CONEXÃO,30
20/6/2018,SIG RNPT,SIG,1,TELEOFTALMOLOGIA,50
21/6/2016,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,9,IMAGEM CORPORAL DE ADOLESCENTES ESCOLARES QUILOMBOLAS COM SOBREPESO E OBESIDADE,180
25/6/2018,SESSÃO CLÍNICA DE CIRURGIA ENDOVASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,60
25/6/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,40
25/6/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,23,CURSO IN COMPANY (LICITAÇÃO),240
25/6/2018,SIG COLABORATIVO EM EDUCAÇÃO MÉDICA,SIG,1,ÉTICA E ENSINO NA SAÚDE,60
26/6/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,23,CURSO IN COMPANY (LICITAÇÃO),240
26/6/2018,SIG SENTINELAS EM AÇÃO,SIG,1,MOVIMENTO PELA SEGURANÇA NA TERAPIA NUTRICIONAL ENTERAL: O QUE HÁ DE NOVO COMO OS DISPOSITIVOS?,60
27/6/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,22,CURSO IN COMPANY (LICITAÇÃO),250
27/6/2018,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,10,PREVENÇÃO DAS COMPLICAÇÕES DO PÉ DIABÉTICO / ARTIGO CIENTÍFICO,70
27/6/2018,GRAVAÇÃO DE VÍDEOAULA INTERNA - HEPATOLOGIA,GRAVAÇÃO VÍDEOAULA,1,DIAGNÓSTICO E ESTADIAMENTO DA DOENÇA HEPÁTICA GORDUROSA NÃO ALCOÓLICA,35
28/6/2018,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,22,CURSO IN COMPANY (LICITAÇÃO),240
28/6/2018,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,10,ASMA,60
28/6/2018,TESTE DE CONEXÃO - BANCA,TESTE DE BANCA,1,TESTE DE APRESENTAÇÃO,30
29/6/2018,SIG UROLOGIA PEDIÁTRICA,SIG,1,HIPOSPLÁDIAS,90
29/6/2018,SIG TÉCNICO OPERACIONAL,SIG,2,GT - MCU: ESCALÁVEL E DE BAIXO CUSTO,120
29/6/2018,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,25,ADMISSÃO HOSPITALAR POR REAÇÃO ADVERSA A MEDICAMENTOS EM UM HOSPITAL DE ENSINO,130
